label_0	label_1	label_2	label_3	label_4	label_5	label_6	label_7	label_8	label_9	label_10	label_11	text_a
0	0	0	0	0	0	0	0	0	0	0	1	馆娃宫怀古五绝 其一,绮閤飘香下太湖，乱兵侵晓上姑苏。越王大有堪羞处，秖把西施赚得吴。
0	0	0	0	0	0	0	0	0	0	0	1	和通判朝奉宋丈 其一,尘事如毛日日生，故园久拟问归程。飞鹏怒薄扶摇上，病骥饥寻巀嵲行。绿野尽头迷汉水，白云深处是樊城。私怀借问何其似，祇看摇摇车上旌。
0	0	0	0	0	0	0	0	0	0	0	1	游金山寺,楚缆吴樯万里还，梦魂长在水云间。境当绝胜多逢寺，江到中流合有山。鹘岭高秋增突兀，龙宫深夜锁潺湲。谢公无限登临兴，不为苍生暂解颜。
0	0	0	0	0	0	0	0	0	0	0	1	奉寄山阴县丞陈大用,才名本自重南金，未许相逢叹陆沉。异路共为千里客，故乡谁念五更心。海门日上天光近，江浦云归树色深。莫道过门风致尽，扁舟正拟过山阴。
0	0	0	0	0	0	0	0	0	0	0	1	其八,江天尽作荔支围，黑叶千村映翠微。烽火亦教榕树似，珊瑚不道木棉非。门临古渡多渔户，坐倚阴厓有钓矶。西浦邅回难即到，乡心休逐片帆飞。
0	0	0	0	0	1	0	0	0	0	0	0	登香山港市楼晚归①,楼外苍茫日欲倾，眼光惝恍耳交鸣。沧溟云暗垂鹏翼，林樾风狂起虎声。动地波涛攻断岸，漫天沙土障遥城。匆匆仆马归来晚，垒块时消酒一罂。
0	0	0	0	0	0	0	0	0	0	0	1	春日游钟山以溪回松风长分韵得长字,访古来钟阜，寻僧问草堂。千年猿鹤静，一径石林荒。泉落春水细，梅留腊雪香。乡心怜薄暮，矫首碧云长。
0	0	0	0	0	0	0	0	0	0	0	1	代村叟,安居近幽谷，井赋籍良田。圣代无深隐，家山不直钱。候耕看土脉，祈谷赛豚肩。城市知何处，疏钟隔暮烟。
1	0	0	0	0	0	0	0	0	0	0	0	春怨 其一,春来只烟雨，何必更留春。啼乌声声恨，情多太管人。
0	0	0	0	0	1	0	0	0	0	0	0	过铁佛寺怀古,为探幽意过西郭，古寺曾闻此地偏。黄叶路深埋断碣，黑云兵尽散荒烟。当年淮右雄藩镇，今日吴宫拱墓田。凭眺不堪惆怅处，半林疏影石坛边。
0	0	1	0	0	0	0	0	0	0	0	0	五月闻蛩有感,南风先自作秋声，蛩尔何知亦早吟。慵妇机边重到耳，征人塞上顿惊心。索裘应解寒将晚，彻土须乘天未阴。闻此休将儿戏看，盍图远略备当今。
0	0	0	0	0	0	0	0	0	0	0	1	其三,雨昏云暗暮钟沈，绛蜡频烧夜渐深。敧枕几回思稳睡，数声新雁引乡心。
0	0	0	0	0	0	0	0	0	0	0	1	苦雨,何期一雨成三日，约客行山竟未能。春到分时阴不解，夜当深处气犹凝。檐低捲箔看飘洒，础润添香散郁蒸。想见故园梅落尽，和羹消息又堪凭。
0	0	1	0	0	0	0	0	0	0	0	0	登粤秀山,近海松涛引百川，不堪流水似流年。人登画阁忘南武，谁立空山忆九贤。乱草有花皆宿蝶，夕阳无地不侵烟。三城鸡犬非前物，鼠杂狐狸踞稻田。
0	0	0	0	0	0	0	0	0	0	0	1	新年,故园弟妹拜新年，应望咸阳一黯然。西县东城南北第，阿娘今日在谁边。
0	0	0	0	0	0	0	1	0	0	0	0	拟储光羲田家杂兴次韵,烟村八九家，结屋十馀亩。同井勤春耕，出入恒相友。客至当具餐，朋来辄命酒。日夕牛羊来，閒散鸡豚走。园种青陵瓜，门垂陶潜柳。远岫列窗棂，白云生户牖。仓庾粟常充，那复虑升斗。借问宦游人，曾知此乐否。
0	0	0	0	0	0	0	0	0	0	0	1	思归,五载怀归不得归，故园想像每依依。蚕生村落桑黄长，麦熟田家稚子肥。谷鸟缓歌金缕曲，箨龙浑著老莱衣。一篇未就张衡赋，漫向成均咏式微。
0	0	0	0	0	0	0	0	0	0	0	1	其二,忽遂登临志，还思创始功。循阶攀峻绝，环级转空濛。秋色收残照，乡心御远风。因高谁不赋，我意仲宣同。
0	0	0	0	0	0	0	0	0	1	0	0	游灵隐寺,灵鹫下层霄，翼覆东西峰。仙山此堂奥，镇以飞阁雄。我来丧乱馀，三年一孤筇。松柏见威仪，双涧回天风。森然千佛场，驰道青濛濛。高蝉无停响，静壑窥玲珑。诸天在咫尺，喧寂皆灵踪。冷泉出亭根，照我再来容。汲深性不灭，清极圣可逢。生平尤悔心，不为寺楼钟。一鸟驮禅去，下方云正封。
0	0	0	0	0	0	1	0	0	0	0	0	寄徐季益四首 其一,不见徐夫子，于今已二年。转头疑夙昔，屈指悟推迁。书欠洪乔寄，诗烦阿买传。相思到极地，把诵一悠然。
0	0	0	0	0	0	0	0	0	0	0	1	登成都西城楼望雪山,秋老锦官城，西风捲旆旌。霜高犀浦落，日出雪山明。黎雅初增戍，松潘未罢兵。谁能凌绝顶，万里一峥嵘。
0	0	0	0	0	0	0	0	0	0	0	1	晚行竹山道中,山瘦溪如练，丹青见亦稀。乱鸦将影过，孤鹜带霞飞。秋色此时老，故园何日归。西风吹独立，搔首怯征衣。
0	0	0	0	0	0	0	0	0	0	0	1	夜从父老饮酒村店作,旗亭浊酒典衣沽，蟹舍老翁折简呼。夜中醉归骑草驴，嵬昂不须宗武扶。丹徒布衣有筹略，渔阳突骑莫枝梧。床头金尽何足道，肝胆轮囷横九区。
0	0	0	0	0	0	0	0	0	0	0	1	奉赠孙北海先生,灵光岿峙几人存，古道长安独闭门。三代鼎彝蝌蚪篆，四朝史册鉴衡尊。身形似鹤无丹灶，书法如鸾自翥鶱。此去故园春草长，好依明月梦前轩。
0	0	0	0	0	0	1	0	0	0	0	0	暮春怀李孟和,春雨霏霏映茅屋，空庭无人芳草绿。相思何故不成眠，一夜南风笋成竹。
0	0	0	0	0	0	0	0	1	0	0	0	长门怨,金屋春如海，长门日似年。君恩原不薄，妾貌岂长妍。别殿闻清乐，中街长绿钱。君情倘不绝，万一旧人怜。
1	0	0	0	0	0	0	0	0	0	0	0	寄厚轩,醉别玄都观里春，竹风扶梦每怀君。两乡吟思共秋月，一段离愁隔暮云。载酒登山成负约，裁诗寄驿当遗文。何时共剪西窗烛，抵掌清谈到夜分。
0	0	0	0	0	0	0	0	0	0	0	1	游圭峰,风急残钟断，山遥古寺微。正堪松树下，卧看晚云飞。击石试新茗，弹棋掩竹扉。斜阳烟火绝，鸟道一僧归。
0	0	0	0	0	1	0	0	0	0	0	0	扬州怀旧,三度维扬十八年，旧游零落不如前。车旁掷果人何在，桥上吹箫事莫传。潮落远江瓜步雨，鸟啼荒垒竹西烟。风流杜牧元多感，到日登临一惘然。
0	0	0	0	0	0	1	0	0	0	0	0	和秦伯未岁暮寄怀二首 其一,衣带吴淞隔，相思水一方。浪花浮梦远，丝柳引愁长。有酒牟中圣，平居薄太康。灌夫惭骂座，甘让次公狂。
0	0	0	0	0	0	0	0	0	0	0	1	富阳道中,几年只向长安去，今日囊书被旨回。马首独行秋叶路，鲈鱼时共菊花杯。黄昏钟动雁初下，夜半月明潮正来。我自不归归便得，故园早晚早梅开。
0	0	0	0	0	0	1	0	0	0	0	0	分赋吴中古迹二首送叶编修子吉还吴 其一 放鹤亭,南峰寺前鹤已去，犹有虬松卧烟雨。几时华表复归来，飞向空亭作人语。爱君心期如鹤闲，知君不恋上林间。此行蚤谢乘轩宠，长与孤云共往还。
0	0	0	0	0	0	1	0	0	0	0	0	寄怀梅耦长,菊花枫叶一凭栏，欲寄相思托羽翰。笑我衔杯如左相，闻君落笔似都官。敬亭山色秋心满，茂苑江声晚梦寒。为问求羊更何在，几人折屐好盘桓。
0	0	0	0	0	0	0	0	0	0	0	1	珠江寄寿邝无傲,早岁同依达者游，万般看彻雪盈头。已非甲子谁能管，自向人间不解愁。化佛毫端常示现，乞花书外更何求。怀君倘遇玄都鹤，为问余生有底否。
0	0	0	0	0	0	1	0	0	0	0	0	游匡庐不能从南康道入取瀑布石梁之胜志叹,我蹑匡君背，未叩庐山阳。峰外漏银汉，云端封石梁。阿兰地寂寂，篮笋天茫茫。安得骑白鹿，携家住柴桑。
0	0	0	0	0	0	0	0	1	0	0	0	游东山寺,东山枕大江，迂曲抱城郭。晓钟山半催，村烟袅寥廓。
0	0	0	0	0	0	0	0	0	0	0	1	立夏,春光留不住，属目又朱明。雨长悬岩树，风喧接叶莺。市邻朝伐鼓，童释夜吹笙。转觉乡心碎，归帆几日程。
0	0	0	0	0	0	0	0	0	0	0	1	水竹居为王学士题,君子尚贞白，尘累皆弃捐。寸心何所似，璧月澄深渊。一从辞故乡，高步青云边。鸣环侍銮坡，俨若瀛洲仙。岁月忽如流，华发今垂肩。兴言思旧林，彷佛潇湘川。万竹密如箦，下有石涧泉。图之当座隅，抚玩心所怜。亭亭立苍玉，湛湛涵清涟。对此足自适，高歌淇澳篇。永言保贞操，勿渝金石坚。
0	0	0	0	0	0	0	0	1	0	0	0	游天竺上寺呈东山仲灵冲晦,入林已忻猿鸟乐，共傲浮生胜大还。身外是非云不系，社中留恋雨相关。篮舆寂寞愧彭泽，拄杖风流肖德山。寄语葛洪岩下水，莫流清梦落人间。
0	0	0	0	0	0	1	0	0	0	0	0	寄怀何克谏何景雪,君家隐处海云东，水绕青螺一百峰。初日芙蓉三谢句，西山薇蕨二贤踪。投竿拟傍羊裘老，负土新成马鬣封。犹感故人嘉惠在，相思和梦夜千重。
0	0	0	0	0	0	0	0	0	0	0	1	过梅岭,归途忽何乡，绝巘弭飞盖。梅关兹复登，浩荡豁眼界。峰峦出奇姿，竹木露新态。景物非有增，自与人意会。山僧设茗供，顾我喜健在。瘴地已脱迹，颇觉肝胆快。乡心逐归云，逸兴轶尘壒。矫首望故庐，目极飞鸟外。
0	1	0	0	0	0	0	0	0	0	0	0	至后暴日,火煖毡床拥病翁，遣怀篇翰底求工。悲歌学士徒能壮，学坐禅僧要自空。鹖旦犹鸣天有雪，爰居已去海无风。只留一段思乡意，不见诗中见梦中。
0	0	0	0	0	1	0	0	0	0	0	0	寄怀畏知二首 其一,湘山峻刻湘流深，中有骚人愤世音。吊古自为吾辈事，宦游端识故人心。别来未有音书至，岁晚勿令霜露侵。闻道元戎今仲举，定除尘榻伴登临。
0	0	0	0	0	0	1	0	0	0	0	0	寄卢先辈,一从分首剑江滨，南国相思寄梦频。书去又逢商岭雪，信回应过洞庭春。关河日日悲长路，霄汉年年望后尘。愿指丹梯曾到处，莫教犹作独迷人。
0	0	1	0	0	0	0	0	0	0	0	0	游石公山东连云障入剑楼,地是排云上，天从破涧通。乍看双剑豁，不数五丁雄。一转成开辟，千寻接混融。竦身争鸟道，侧足瞰龙宫。鼍拥高低石，鲸嘘断续虹。张空帝子乐，叠浪大王风。响答歌增壮，尊扶力未穷。欲寻前相迹，明灭古苔中。
0	0	0	0	0	0	0	0	1	0	0	0	莲花,日气沉山紫，荷花照水明。香含风细细，影浸月盈盈。妃子华清浴，神君洛浦行。向人娇欲语，解语恐倾城。
0	0	0	0	0	0	1	0	0	0	0	0	三水归舟有怀 其一,浮云漠漠罥烟丝，分手苍茫自一时。最是萍踪浑不定，相思人在水之湄。
0	0	0	0	0	0	0	0	0	0	0	1	哭故将军康之弟,相期林壑结柴扉，咫尺溪山见面稀。赍志未酬当日泪，失时空作百年归。敢言见鹿心生猎，谁共闻鸡恨已违。三问英灵浑不答，苍苍冥寞复何依。
0	0	0	0	0	0	0	0	0	0	0	1	怀严侯在庐州 其一,九十春光强半阴，蛮风日日振平林。海天花柳愁无际，江郭旌旗驻转深。驿骑通宵催调发，故人终岁绝声音。吾生赖有园庐在，吟尽黄昏思不禁。
0	0	0	0	0	0	0	0	0	0	0	1	鹦鹉,身系雕笼翠羽摧，故山千里梦中回。如何性识誇灵慧，不悟能言是祸媒。
0	1	0	0	0	0	0	0	0	0	0	0	牧牛图,三摩不受一尘侵，本分功夫日念深。杖屦得回游子脚，葛藤灰尽老婆心。颠狂不作风头絮，出入谁伤井底金。回首人牛在何许，一江明月夜沈沈。
0	0	0	0	0	1	0	0	0	0	0	0	洛阳怀古,百战龙蛇定，中原旧帝居。邙山谁酹酒，落日自停车。汉室浮云过，周京乱草馀。即今苏季子，秪合老田庐。
0	0	0	0	0	0	0	0	0	0	0	1	赠蔡景明参知,托迹江湖二十霜，名山游遍不赍粮。斗间能辨龙文气，粉署曾含鸡舌香。夜月久虚玄草宅，客星还照紫薇郎。山川信美皆吾土，何用登楼忆故乡。
0	0	0	0	0	0	1	0	0	0	0	0	寄赠寇体朝进士尹广平,羡尔独随飞舄去，邑人遥望双鸣驺。郎星天近辉昴野，蓟阙云生接冀州。潞水署香曾对酒，朔尘官况复经秋。少年作宰定嘉绩，千里相思罢倚楼。
0	0	0	0	0	0	0	1	0	0	0	0	夏日田园杂兴（韩江雅集）,绿阴门外乱鸣蜩，畏景偏于此地消。秧动风畦初足雨，荷翻露港慢通潮。声高与客听芸鼓，味苦呼童种酒瓢。无事牵牛著凉处，软红十丈自然遥。
0	0	0	0	0	0	0	0	1	0	0	0	菊花,萧疏几本是天留，洁白纯黄托地幽。种者自知甘苦味，赏心不作绮罗秋。一枝敢在霜前折，九日应从篱下收。我有孀慈今鹤发，年年益寿向伊谋。
0	0	0	0	0	0	0	0	0	0	0	1	过峡江,乡路犹三驿，逢人问水程。昼愁江上住，凉爱月中行。白发思乡里，青灯忆弟兄。那能即相见，把酒慰深情。
0	0	0	0	0	0	0	0	0	0	0	1	其五,一着尘鞭不自由，天涯目断故园愁。鹿门有业翻蓬累，鱼水何时只浪游。长折驿梅悲筚簬，每从祠柏念松楸。关山路失终难定，屺岵图成泪未收。
0	0	0	0	0	0	0	0	0	0	0	1	西台狱中简杨椒山,北风沉漏夜如年，辗转愁人独不眠。颓壁浓霜寒冽冽，破窗残月冷娟娟。故乡有梦人千里，病骨谁怜雪满颠。垂老自嗟还自笑，飞鸿谁复慕江天。
0	1	0	0	0	0	0	0	0	0	0	0	哭钟伯纪先生,杖策来从浙水东，飘飘意气欲凌空。曾经扪虱谈天下，几向闻鸡起夜中。鲁酒也须佳客共，商歌直与古人同。所知已逝音谁赏，弦绝秋鸿膝上桐。
0	0	0	0	0	0	0	0	0	0	0	1	自咏,自叹儒官拜将官，谈兵容易用兵难。世间惟有征夫苦，天下无如边地寒。发为胡笳吹作雪，心经烽火炼成丹。朝廷公道明如日，俯仰无惭处处安。
0	0	0	0	0	0	0	0	0	0	0	1	南塘寒食书事,埂外新陂绿，冈头宿烧红。裹鱼蒸菜把，馈鸭锁筠笼。酒侣晨相命，歌场夜不空。土风并节物，不与故乡同。
0	0	0	0	1	0	0	0	0	0	0	0	重和阮亭迷楼怀古 其一,当年清夜记宸游，劫火惟存莽一丘。作赋词人空雪涕，吹箫天子自风流。旃檀有法长开院，杨柳无情不上楼。却笑兴亡等飞絮，一番东涧又西沟。
0	0	0	0	0	0	0	0	0	0	0	1	侯叔庸同行过其故居见迎春一株,野花一株何人栽，欲开未开迎春来。主人归来花欲语，欲语不语令人哀。往年看花年正少，花前把酒花长笑。妻能歌舞妾能弹，门外催租无吏到。二十年来院落空，兔葵燕麦竞为容。墙角一丛憔悴煞，年年无主泣东风。今日归来君不住，君今又向何州去。上林骑马听莺时，慎勿长忘故园树。
0	0	0	0	0	0	0	0	0	0	0	1	其三,八月霜飞柳半黄，蓬根吹断雁南翔。陇头流水关山月，泣上龙堆望故乡。
0	0	0	0	0	0	0	0	0	0	0	1	村居 其一,好鸟唤前溪，春晴雨一犁。岸裁新水曲，云割乱峰齐。叶碧禾盈亩，花黄菜满畦。去年送人处，依旧草萋萋。
0	0	0	0	0	0	0	0	0	0	0	1	杂兴三首 其一,皎皎秋夜月，流光鉴薄帷。忧思不能寐，况此蛩声悲。揽衣起徘徊，四顾安所之？故乡渺何许，身在天一涯。
0	0	0	0	0	0	1	0	0	0	0	0	次韵曹教谕见寄 其一,凉风发秋夕，落木振疏阴。相思在咫尺，两契同一心。徽弦不下指，宁我有遗音。梧桐生下泽，几时成凤林。
0	0	0	0	0	0	0	0	0	0	0	1	宫词,暖风吹雨点宫衣，又见桃花满树飞。忆昨未央春睡里，桑园蚕屋梦家归。
0	0	0	0	0	0	0	0	0	0	0	1	进贤道中,诗思乡心共落霞，连村红树胜春花。少年髣髴曾游处，独立苍茫两鬓华。
0	1	0	0	0	0	0	0	0	0	0	0	过睢宁怀叶知县夷仲,扁舟夜泊睢宁岸，对月临风忆故人。嘉树百年留惠爱，华文几度见清新。高秋旅馆凋青柳，何处柴门敞翠筠。芳岁五湖归棹早，可能同戴紫纶巾。
0	0	0	0	0	0	0	0	0	0	0	1	登南山兰若,开基凌绝顶，居与鹿为群。一径落红叶，万山生白云。石梁秋藓合，茶灶午泉分。此地多苓术，长应侣隐君。
0	0	0	0	0	0	0	0	0	0	0	1	一镫楼与方尔止夜坐怀施愚山临江,牛头高处宿，初夏似凉秋。萧飒青林外，西风月满楼。故人皖山隐，高咏继前修。共忆萧江客，清猿起夜愁。
0	0	0	0	1	0	0	0	0	0	0	0	鹧鸪,冥冥花朵隔遥山，脉脉风烟暗百蛮。曾向黄陵嘲竹里，羽毛犹带泪痕斑。
0	0	0	0	0	0	0	0	0	0	0	1	其二,故园梅讯计全非，东郭人家燕子飞。岁岁花开无好咏，春随诗老一并归。
0	0	0	0	0	0	0	0	0	0	0	1	病起夜坐因忆徐公肃昆弟,柴门深掩柳阴中，小剪蓬蒿一径通。病起正看梅涨绿，春归又见楝花红。海潮晚急声疑雨，城柝宵严响趁风。欲访故人烟水隔，茫茫两地思无穷。
0	0	0	0	0	0	0	0	1	0	0	0	其四,可怜白发人，朝朝望游子。今日忽归来，饮水亦欢喜。
0	0	0	0	0	0	0	0	0	0	0	1	闽中山间每早白雾四塞咫尺不辨,闽岭冬候晚，岁穷殊未寒。谁为五里雾，皓皓怀群山。剥琢斧斤响，啁啾禽鸟閒。逖听知何处，四顾但漫漫。恍如湖水秋，眇与天相连。乔林膏沐已，远岫渐披颜。高阁延朝景，清辉泛林端。谅非侵晨兴，讵识景物閒。忽思乡社岁，日晏未开关。
0	0	0	0	0	0	1	0	0	0	0	0	怀陈寅山人时居西山昭明寺,闻看西涧月，秋阁与僧开。正是相思夜，钟声君处来。
0	0	0	0	0	0	0	0	0	0	0	1	怀聂三尹,堂堂岁月去骎骎，才见红芳又绿阴。春草天涯孤客恨，暮云江上故人心。蝇蜗名利年来淡，湖海交情老愈深。欲整焦桐歌古调，半帘疏雨漏声沈。
0	0	0	0	0	0	0	0	0	0	0	1	代人作,玉箫抛曲锦停梭，却倚妆楼怨梦多。心在故园身在客，一声秋雁过滹沱。
0	0	0	0	0	0	0	0	0	0	0	1	忆故乡,栝岭东头是故乡，碧天云树思茫茫。瓯江直与沧溟接，不及羁人别恨长。
0	0	1	0	0	0	0	0	0	0	0	0	西山怀古,月照残崖鸟乱鸣，乡州井里尚榛荆。寒流犹绕吴王垒，暮雨空催白帝城。古木有阴堪避暑，荒山无地可谋耕。逢人若道英雄事，惟有江流不断声。
0	0	0	0	0	0	0	0	0	0	0	1	曹梦良寄柑闻诗闻礼辈取以祭母哭泣不已,嘉果遥来自故乡，去冬初熟记同尝。尔衔怀橘无穷恨，我亦传柑念不忘。
0	0	0	0	0	0	0	0	0	0	0	1	其二,贫病忧居士，雕虫累壮夫。不能羞齿颊，幸免葬江湖。疲马甘垂首，游鹰不应呼。为谁归未得，山水故乡居。
0	0	0	0	0	0	0	0	0	0	0	1	试院九日次王茂材丞公韵兼呈翁沂伯广文,秋杪仍新霁，天涯忆故乡。少陵三坐客，太白两重阳。深院日复日，寒花黄未黄。昔年吹帽饮，今日读书床。
0	0	0	0	0	1	0	0	0	0	0	0	其三 石国学东村,靡靡平乐习，华侈相崇高。幽兰芳意别，神剑精芒韬。风烟扫遗迹，筑馆邻近郊。微吟弄篇翰，绠汲古兴遥。方沼延素月，虚亭会凉飙。佳期肯云旷，胜引时招邀。授餐联日夕，絷驹竭场苗。顾予悲触藩，趑趄良告劳。废瑟奏深堂，节应宫角调。将无叶公好，坐使尘清标。
0	0	1	0	0	0	0	0	0	0	0	0	桃源庵小楼坐雨看天都峰瀑布作,崇朝澎濞雨不止，小楼蘙荟云雾里。千流竞写白龙潭，四窗横挂天都水。水飞石击相砯砰，龙蛇攫拿山谷鸣。轩楹圾垃天欲漏，隐几屏息心怦怦。薄莫解駮日车露，次第呼童戒杖屦。始知急雨非无故，天欲老夫看瀑布。
0	0	0	0	0	0	0	0	0	0	0	1	赠武科胡七,三尺青蛇丈二矛，崛然来应武科求。东南近出人才美，西北当宽帝顾忧。战马夜嘶榆塞月，征衣寒犯玉关秋。古今将相皆无种，好取班超万里侯。
0	0	0	0	0	0	1	0	0	0	0	0	洞庭入澧江寄巴丘故人,四月桑半枝，吴蚕初弄丝。江行好风日，燕舞轻波时。去事旋成梦，来欢难预期。唯凭东流水，日夜寄相思。
0	0	0	0	0	0	1	0	0	0	0	0	有怀世卿 其一,仙鹤去不归，黄鹂向人语。空馆忽相思，云山杳何许。出门东望海，默默空延伫。月出潮复来，鸣桡下沧渚。
0	1	0	0	0	0	0	0	0	0	0	0	新霁自安乐山至秦亭山道中作,肩舆虽劳人，幽寻息吾趾。还如履白云，横度青嶂里。一里一裴回，林鸟哢迟晷。稍稍数家村，劙桑课春事。尘网幸见疏，吾土兼信美。野风香落梅，深竹照流水。昨来忽晴阴，浮生正如此。犹持入山心，逦迤向城市。
0	0	0	0	0	0	1	0	0	0	0	0	舟过韩江有寄,此水东来我西上，扁舟北过江上城。南风正利不得泊，良夜相思空月明。
0	0	0	0	0	0	0	0	0	0	0	1	元日，宴集中庆堂。客散后，留鹏飞再酌，用前韵,宴罢惊看晓日晴，共传街市有欢声。故乡休问今奚似？薄酒何妨更尽情。遣兴赋诗那用好？感时抚事苦难平。尘清共作江南计，旋买荒田趁早耕。
0	0	0	0	0	0	0	1	0	0	0	0	寄怀古,见说雕阴僻，人烟半杂羌。秋深边日短，风劲晓笳长。树势分孤垒，河流出远荒。遥知林下客，吟苦夜禅忘。
0	1	0	0	0	0	0	0	0	0	0	0	瓜洲谢李德载寄蜂儿木瓜笔,瓜洲萧索秋江渚，西风江岸残红舞。津亭永夜守青灯，客睡朦胧听江雨。青樽晓酌遣怀抱，但恨郁郁将谁语。敲门忽得故人书，洗手开缄见眉宇。蜂儿肥腻愈风痹，木瓜甘酸轻病股。铦锋皓管见还愧，老去笔砚生尘土。北归飘泊亦何事，篙工已束横江橹。天寒应客太昊墟，当遣何人具鸡黍。
1	0	0	0	0	0	0	0	0	0	0	0	寄曲林,湖上春光也太颠，灯前愁杀汎湖船。故人何处听春雨，应在江楼未得眠。
0	0	0	0	0	0	1	0	0	0	0	0	寄潭州刘郎中师道,宦途声称旧便蕃，朝列皆推比并难。受任已过唐刺史，结衔犹是汉郎官。遥知万井嗟何暮，酷爱诸峰病亦看。老大情怀更多感，相思重叠倚危栏。
0	0	0	0	0	0	0	0	1	0	0	0	游南明山,路上崔嵬断复连，危亭却立虎溪边。石梁架厂疑无地，岩窦梯云欲近天。客子诗情专物色，老僧禅悦解行缠。亦知太与尘凡隔，时遣钟声落市廛。
0	0	0	0	0	0	0	0	0	0	0	1	其三,如云骠骑列辕门，烽火那堪动至尊。果使和戎为上策，琵琶一曲战功论。
0	0	0	0	0	0	0	0	0	0	0	1	杜鹃,生作春鹃只苦啼，山山红染落花泥。天教怨鸟催人老，一夕星星白发齐。
0	0	0	0	0	0	0	0	0	0	0	1	其五,早起何所见，上下千山色。石溜与松风，鸟啼更虫唧。见之不可听，故乡心嘹呖。一夜春雷声，开门添古迹。
0	0	0	0	0	0	0	0	0	0	0	1	登杭州秦望山,太乙初分何处寻，空留历数变人心。九天日月移朝暮，万里山川换古今。风动水光吞远峤，雨添岚气没高林。秦皇谩作驱山计，沧海茫茫转更深。
1	0	0	0	0	0	0	0	0	0	0	0	宫词 其一,玉辇推青草，金房敞碧渠。龙盘仗下舞，凤转殿头书。执戟分环卫，裁纨献倢伃。长门无用赋，愁杀汉相如。
0	0	0	0	0	0	0	0	0	0	0	1	出郭,水竹亭池十亩间，当时谁似故园閒。无端久客章江上，却羡孤云得往还。
0	0	0	0	0	1	0	0	0	0	0	0	怀古·关中,四海嗷嗷万姓荒，只供一炬爇阿房。贾生从此传三论，秦帝空矜毕六王。西去天连蜀栈迥，东来地接雒川长。但教莽莽看形胜，据此金汤那得亡。
0	0	0	0	0	0	0	0	0	0	0	1	柳,南陌香尘逐马蹄，东园桃李共成蹊。春来树树花先发，独有垂杨叶早齐。
0	0	0	0	0	0	0	0	0	0	0	1	雪,三更星月寒炯炯，四更霜风吹断梗。晓来宇宙忽成空，万里天河堕无影。人间世界积滓秽，化作太清无色境。天上何人巧戏剧，笑我痴眠方怯冷。溪头梅花老于我，卧树生鳞欲谁省。饮羔金帐非我事，煎水何妨试双井。眼前清致不可辜，诸公白战续清颍。
0	0	0	0	0	0	0	0	1	0	0	0	雨,徐零密洒满沟渠，屈指无过十日馀。敕已岂缘天贶弛，愁心差为岁功纾。润添宫树敷金戺，寒逼生衣入绮疏。遥想新苗应勃尔，老农色喜待晴锄。
0	0	0	0	0	0	0	0	0	0	0	1	游鼓山灵源洞因宿鼓山寺六首 其一,石鼓山前兴，经旬念未酬。片云来倏忽，空翠任迟留。万象归杯酒，千峰豁醉眸。不知天壤内，何处是瀛洲。
0	0	0	0	0	0	0	0	1	0	0	0	甲午斋居答明仲用韵见忆之作,暖风一夜入新年，聚散频惊岁月迁。无分可陪三日话，有怀空乱五更眠。西坛寂寞春盘共，东阁稀疏晓佩联。忽接邮筒知寄我，故人高兴正连篇。
0	0	0	0	1	0	0	0	0	0	0	0	题望夫石,自君之出西玉门，寒砧夜夜驱离魂。楼兰未灭君不归，泪眼一注穷昆崙。自纺自绩孰与存，眼青直到天地昏。城中少年生情性，一曲离鸾岂堪听。妾身自是蓝田璧，宁向峰头化为石。海水屡见成丘山，犹望夫君生入关。呱呱小儿尚在手，白衣苍狗无不有。谁家去夫剩出丑，世上妇人多姓柳。
0	0	0	0	0	0	0	0	1	0	0	0	南园怀古 其一,南园开胜事，洪武国初年。古调声方振，鸿濛气独先。当时孙典籍，赋奏圣人前。往昔行吟地，苍茫起暮烟。
0	0	1	0	0	0	0	0	0	0	0	0	秋闺,桂华香雾锁回廊，水阁沈沈秋夜长。月转梧桐翻瘦影，风摇菱行蔽清光。子卿自得归乡国，定远何当老朔方。望断衡阳飞骑杳，侧身怀古一沾裳。
0	0	0	0	1	0	0	0	0	0	0	0	登沃州山,沃州初望海，携手尽时髦。小暑开鹏翼，新蓂长鹭涛。月如芳草远，身比夕阳高。羊祜伤风景，谁云异我曹。
0	0	0	0	0	0	0	0	0	0	0	1	将之江宁与南村联舟暮发（暮冬十二日）,三年潜菰芦，每出昧所往。扬舲无远近，都未惬梦想。今朝偕旧侣，忽欲成北上。归计尚迷漫，客心且浩荡。波寒山启途，日落风送响。篷底对微醺，笑言听荡桨。
1	0	0	0	0	0	0	0	0	0	0	0	秋日禅智寺见裴郎中题名寄韦瞻,野寺疏钟万木秋，偶寻题处认名侯。官离南郡应闲暇，地胜东山想驻留。百盏浓醪成别梦，两行垂露浣羁愁。心知只有韦公在，更对真踪话旧游。
0	1	0	0	0	0	0	0	0	0	0	0	吉水县酬夏侯秀才见寄,启鉴悠悠两鬓苍，病来心绪易凄凉。知音不到吟还懒，锁印开帘又夕阳。
0	0	0	0	0	0	0	0	1	0	0	0	游南林祖印禅寺,万山深处涌香流，随喜登临祗树幽。扫却虎巢矜钵水，辟将龙谷显昙丘。锦屏峰耸溪空界，玉几峦横石点头。自是劈开天上镜，人工岂羡五丁俦。
